site,species,subject_site,age,cup_distance,task_experience,board_size,test_situation,session,block,trial,condition,hiding_location,pick,correct,researcher,life_expectancy,norm_age
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,2,6,17,short,3,3,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,2,6,18,short,2,2,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,7,19,medium,1,3,0,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,7,20,medium,1,1,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,7,21,medium,3,3,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,8,22,short,2,2,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,8,23,short,2,2,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,8,24,short,1,1,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,9,25,long,2,2,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,9,26,long,2,2,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,3,9,27,long,3,1,0,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,10,28,long,3,3,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,10,29,long,2,3,0,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,10,30,long,2,3,0,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,11,31,short,1,1,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,11,32,short,1,1,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,11,33,short,3,3,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,12,34,medium,1,2,0,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,12,35,medium,1,1,1,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Wei_DPZ,1,10,no,63,single,4,12,36,medium,3,1,0,CF,39.4,-1.6183845627996594
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,1,1,short,3,2,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,1,2,short,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,1,3,short,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,2,4,medium,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,2,5,medium,3,3,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,2,6,medium,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,3,7,long,3,3,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,3,8,long,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,1,3,9,long,3,2,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,4,10,short,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,4,11,short,2,1,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,4,12,short,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,5,13,long,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,5,14,long,3,1,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,5,15,long,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,6,16,medium,1,2,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,6,17,medium,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,2,6,18,medium,3,2,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,7,19,medium,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,7,20,medium,2,3,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,7,21,medium,3,3,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,8,22,long,1,3,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,8,23,long,3,3,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,8,24,long,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,9,25,short,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,9,26,short,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,3,9,27,short,3,1,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,10,28,medium,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,10,29,medium,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,10,30,medium,3,1,0,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,11,31,short,3,3,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,11,32,short,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,11,33,short,2,2,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,12,34,long,1,1,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,12,35,long,3,3,1,CF,39.4,0.4812097512696733
DPZ,black_and_white_ruffed_lemur,Yog_DPZ,16,10,no,63,single,4,12,36,long,1,2,0,CF,39.4,0.4812097512696733
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,1,1,short,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,1,2,short,2,3,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,1,3,short,1,3,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,2,4,medium,1,3,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,2,5,medium,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,2,6,medium,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,3,7,long,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,3,8,long,2,9,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,1,3,9,long,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,4,10,short,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,4,11,short,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,4,12,short,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,5,13,long,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,5,14,long,3,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,5,15,long,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,6,16,medium,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,6,17,medium,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,2,6,18,medium,3,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,7,19,medium,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,7,20,medium,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,7,21,medium,3,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,8,22,long,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,8,23,long,3,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,8,24,long,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,9,25,short,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,9,26,short,2,2,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,3,9,27,short,3,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,10,28,medium,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,10,29,medium,2,1,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,10,30,medium,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,11,31,short,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,11,32,short,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,11,33,short,2,3,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,12,34,long,1,2,0,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,12,35,long,3,3,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Amb_DPZ,8,10,no,65,single,4,12,36,long,1,1,1,CF,37.3,-0.5755297640867594
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,1,1,short,1,1,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,1,2,short,2,1,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,1,3,short,3,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,2,4,long,2,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,2,5,long,1,1,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,2,6,long,2,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,3,7,medium,1,1,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,3,8,medium,1,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,1,3,9,medium,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,4,10,medium,3,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,4,11,medium,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,4,12,medium,2,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,5,13,short,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,5,14,short,1,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,5,15,short,2,2,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,6,16,long,1,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,6,17,long,1,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,2,6,18,long,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,7,19,short,2,2,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,7,20,short,2,2,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,7,21,short,3,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,8,22,medium,3,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,8,23,medium,1,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,8,24,medium,2,2,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,9,25,long,2,1,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,9,26,long,1,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,3,9,27,long,2,2,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,10,28,long,1,2,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,10,29,long,1,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,10,30,long,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,11,31,short,2,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,11,32,short,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,11,33,short,1,3,0,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,12,34,medium,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,12,35,medium,2,2,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Bek_DPZ,10,10,no,65,single,4,12,36,medium,3,3,1,CF,37.3,-0.2798228258407121
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,1,1,short,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,1,2,short,3,1,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,1,3,short,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,2,4,long,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,2,5,long,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,2,6,long,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,3,7,medium,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,3,8,medium,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,1,3,9,medium,3,3,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,4,10,short,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,4,11,short,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,4,12,short,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,5,13,medium,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,5,14,medium,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,5,15,medium,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,6,16,long,3,3,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,6,17,long,1,3,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,2,6,18,long,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,7,19,medium,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,7,20,medium,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,7,21,medium,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,8,22,short,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,8,23,short,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,8,24,short,3,3,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,9,25,long,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,9,26,long,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,3,9,27,long,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,10,28,long,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,10,29,long,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,10,30,long,3,3,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,11,31,medium,2,2,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,11,32,medium,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,11,33,medium,1,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,12,34,short,2,1,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,12,35,short,3,2,0,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Ber_DPZ,13,10,no,65,single,4,12,36,short,1,1,1,CF,37.3,0.1637375815283587
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,1,1,long,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,1,2,long,1,3,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,1,3,long,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,2,4,short,3,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,2,5,short,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,2,6,short,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,3,7,medium,3,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,3,8,medium,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,1,3,9,medium,3,3,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,4,10,short,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,4,11,short,1,1,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,4,12,short,3,3,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,5,13,medium,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,5,14,medium,3,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,5,15,medium,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,6,16,long,3,3,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,6,17,long,3,1,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,2,6,18,long,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,7,19,short,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,7,20,short,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,7,21,short,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,8,22,long,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,8,23,long,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,8,24,long,3,1,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,9,25,medium,3,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,9,26,medium,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,3,9,27,medium,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,10,28,medium,3,3,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,10,29,medium,3,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,10,30,medium,2,2,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,11,31,long,1,2,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,11,32,long,2,1,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,11,33,long,1,1,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,12,34,short,2,1,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,12,35,short,1,1,1,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Dia_DPZ,14,10,no,65,single,4,12,36,short,3,1,0,CF,37.3,0.31159105065138243
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,1,1,short,3,2,0,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,1,2,short,1,1,1,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,1,3,short,1,1,1,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,2,4,medium,2,1,0,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,2,5,medium,3,1,0,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,2,6,medium,2,2,1,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,3,7,long,2,3,0,CF,37.3,-1.1669436405788538
DPZ,ring_tailed_lemur,Kir_DPZ,4,10,no,65,single,1,3,8,long,1,2,0,CF,37.3,-1.1669436405788538
